# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Mar  5 18:00:22 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00097797 -1.20000 9.75000 0.5000000000 2.2374541529    0.500 -1.141  3.6466  4.816    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-15      0.00 7.489e-01 2.501e-01 1.769e-04 4.773e-05 4.329e-04 -1.000 9.840e-04 7.622 9.209 8.801 8.236 7.839 7.562 6.986 6.905
0.00097797 -1.20000 9.75000 0.5500000715 2.2836583126    0.550 -0.941  3.6762  4.776    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.94e-15      0.00 7.655e-01 2.336e-01 1.660e-04 4.481e-05 4.064e-04 -1.000 9.005e-04 7.122 8.385 8.029 7.543 7.216 6.975 6.477 6.409
0.00097797 -1.20000 9.75000 0.6000000238 2.3211213258    0.600 -0.757  3.7016  4.732    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-14      0.00 7.700e-01 2.291e-01 1.632e-04 4.405e-05 3.997e-04 -1.000 8.852e-04 6.664 7.710 7.389 6.958 6.679 6.466 6.019 5.960
0.00097797 -1.20000 9.75000 0.6129232645 2.3296683678    0.613 -0.710  3.7089  4.723    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-14      0.00 7.713e-01 2.278e-01 1.624e-04 4.383e-05 3.977e-04 -1.000 8.844e-04 6.545 7.538 7.228 6.811 6.543 6.337 5.903 5.846
0.00097797 -1.20000 9.75000 0.6432307959 2.3481725752    0.643 -0.600  3.7258  4.702    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-14      0.00 7.746e-01 2.245e-01 1.604e-04 4.330e-05 3.929e-04 -1.000 8.852e-04 6.271 7.154 6.871 6.485 6.240 6.049 5.642 5.590
0.00097797 -1.20000 9.75000 0.6499999762 2.3520353107    0.650 -0.576  3.7295  4.697    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-14      0.00 7.754e-01 2.237e-01 1.600e-04 4.318e-05 3.918e-04 -1.000 8.839e-04 6.211 7.070 6.793 6.414 6.174 5.986 5.585 5.535
0.00097797 -1.20000 9.75000 0.6566499472 2.3557409780    0.657 -0.553  3.7330  4.692    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-14      0.00 7.762e-01 2.229e-01 1.594e-04 4.304e-05 3.905e-04 -1.000 8.909e-04 6.152 6.992 6.720 6.348 6.111 5.926 5.530 5.480
0.00097797 -1.20000 9.75000 0.6780167818 2.3670838282    0.678 -0.478  3.7440  4.675    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-14      0.00 7.791e-01 2.200e-01 1.576e-04 4.256e-05 3.863e-04 -1.000 8.932e-04 5.964 6.744 6.490 6.136 5.913 5.735 5.356 5.310
0.00097797 -1.20000 9.75000 0.6999999881 2.3779266974    0.700 -0.401  3.7548  4.656    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -2.8e-14      0.00 7.823e-01 2.168e-01 1.556e-04 4.203e-05 3.816e-04 -1.000 8.666e-04 5.773 6.496 6.260 5.926 5.715 5.547 5.185 5.142
0.00097797 -1.20000 9.75000 0.7147341371 2.3847663061    0.715 -0.351  3.7617  4.642    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-14      0.00 7.850e-01 2.141e-01 1.533e-04 4.157e-05 3.776e-04 -1.000 8.257e-04 5.647 6.334 6.111 5.789 5.587 5.424 5.074 5.032
0.00097797 -1.20000 9.75000 0.7343727946 2.3933937158    0.734 -0.284  3.7706  4.622    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-14      0.00 7.890e-01 2.102e-01 1.501e-04 4.090e-05 3.718e-04 -1.000 8.393e-04 5.479 6.125 5.917 5.611 5.419 5.263 4.926 4.888
0.00097797 -1.20000 9.75000 0.7500000000 2.3998889087    0.750 -0.230  3.7774  4.605    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-14      0.00 7.924e-01 2.068e-01 1.474e-04 4.032e-05 3.668e-04 -1.000 8.422e-04 5.346 5.961 5.764 5.472 5.287 5.136 4.810 4.773
0.00097797 -1.20000 9.75000 0.7658096552 2.4061506935    0.766 -0.176  3.7830  4.582    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-14      0.00 7.981e-01 2.010e-01 1.439e-04 3.937e-05 3.582e-04 -1.000 8.323e-04 5.211 5.802 5.615 5.332 5.153 5.007 4.690 4.654
0.00097797 -1.20000 9.75000 0.7840267420 2.4130070924    0.784 -0.114  3.7892  4.555    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.74e-14      0.00 8.055e-01 1.938e-01 1.394e-04 3.816e-05 3.474e-04 -1.000 7.872e-04 5.055 5.621 5.443 5.172 5.000 4.857 4.550 4.517
0.00097797 -1.20000 9.75000 0.8000000119 2.4187244405    0.800 -0.059  3.7945  4.530    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-14      0.00 8.124e-01 1.868e-01 1.351e-04 3.702e-05 3.372e-04 -1.000 7.872e-04 4.917 5.463 5.293 5.031 4.864 4.726 4.427 4.395
0.00097797 -1.20000 9.75000 0.8016738296 2.4193084058    0.801 -0.053  3.7950  4.527    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -6.74e-14      0.00 8.128e-01 1.865e-01 1.350e-04 3.699e-05 3.369e-04 -1.000 7.873e-04 4.903 5.446 5.277 5.016 4.850 4.712 4.414 4.382
0.00097797 -1.20000 9.75000 0.8221182823 2.4262210040    0.822  0.018  3.8016  4.493    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.15e-14      0.00 8.160e-01 1.832e-01 1.343e-04 3.682e-05 3.356e-04 -1.000 7.755e-04 4.726 5.242 5.083 4.833 4.674 4.541 4.254 4.224
0.00097797 -1.20000 9.75000 0.8405514956 2.4321231981    0.840  0.083  3.8074  4.461    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.71e-14      0.00 8.182e-01 1.810e-01 1.342e-04 3.682e-05 3.358e-04 -1.000 7.694e-04 4.563 5.057 4.905 4.666 4.513 4.385 4.107 4.078
0.00097797 -1.20000 9.75000 0.8500000238 2.4350346840    0.849  0.117  3.8103  4.444    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 8.191e-01 1.801e-01 1.342e-04 3.686e-05 3.363e-04 -1.000 7.786e-04 4.479 4.961 4.813 4.579 4.429 4.303 4.030 4.002
0.00097797 -1.20000 9.75000 0.8624671698 2.4387642962    0.862  0.162  3.8143  4.421    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 8.191e-01 1.801e-01 1.345e-04 3.694e-05 3.371e-04 -1.000 7.631e-04 4.366 4.833 4.690 4.462 4.316 4.193 3.927 3.900
0.00097797 -1.20000 9.75000 0.8771346211 2.4429964143    0.876  0.216  3.8190  4.392    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-13      0.00 8.190e-01 1.802e-01 1.349e-04 3.706e-05 3.382e-04 -1.000 7.586e-04 4.229 4.679 4.541 4.320 4.179 4.060 3.801 3.775
0.00097797 -1.20000 9.75000 0.8904610872 2.4467029159    0.889  0.268  3.8232  4.364    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-13      0.00 8.188e-01 1.804e-01 1.353e-04 3.717e-05 3.393e-04 -1.000 7.869e-04 4.100 4.534 4.401 4.186 4.050 3.933 3.681 3.656
0.00097797 -1.20000 9.75000 0.8999999762 2.4492786016    0.899  0.306  3.8262  4.342    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 8.186e-01 1.806e-01 1.356e-04 3.727e-05 3.403e-04 -1.000 7.872e-04 4.004 4.426 4.296 4.086 3.953 3.839 3.592 3.568
0.00097797 -1.20000 9.75000 0.9028074741 2.4500247686    0.902  0.318  3.8271  4.336    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-13      0.00 8.186e-01 1.806e-01 1.356e-04 3.728e-05 3.403e-04 -1.000 7.871e-04 3.976 4.394 4.265 4.057 3.925 3.811 3.566 3.542
0.00097797 -1.20000 9.75000 0.9136835337 2.4528656526    0.912  0.363  3.8308  4.311    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-13      0.00 8.184e-01 1.808e-01 1.358e-04 3.731e-05 3.406e-04 -1.000 7.872e-04 3.863 4.267 4.143 3.940 3.811 3.701 3.462 3.439
0.00097797 -1.20000 9.75000 0.9240505099 2.4555020944    0.923  0.407  3.8342  4.285    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-13      0.00 8.182e-01 1.810e-01 1.359e-04 3.734e-05 3.409e-04 -1.000 7.871e-04 3.753 4.145 4.023 3.826 3.701 3.592 3.360 3.338
0.00097797 -1.20000 9.75000 0.9342494011 2.4580302387    0.933  0.451  3.8372  4.258    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-13      0.00 8.179e-01 1.813e-01 1.361e-04 3.739e-05 3.413e-04 -1.000 7.566e-04 3.643 4.023 3.904 3.712 3.590 3.484 3.257 3.236
0.00097797 -1.20000 9.75000 0.9436455369 2.4603038582    0.942  0.492  3.8396  4.231    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-13      0.00 8.176e-01 1.816e-01 1.362e-04 3.743e-05 3.416e-04 -1.000 7.869e-04 3.540 3.909 3.793 3.604 3.485 3.381 3.158 3.138
0.00097797 -1.20000 9.75000 0.9499999881 2.4618121868    0.949  0.522  3.8411  4.210    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-13      0.00 8.170e-01 1.822e-01 1.366e-04 3.752e-05 3.425e-04 -1.000 7.871e-04 3.465 3.827 3.713 3.527 3.409 3.307 3.087 3.067
0.00097797 -1.20000 9.75000 0.9574364424 2.4635481392    0.956  0.558  3.8431  4.185    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-13      0.00 8.161e-01 1.831e-01 1.370e-04 3.765e-05 3.436e-04 -1.000 7.872e-04 3.376 3.729 3.617 3.434 3.319 3.218 3.002 2.983
0.00097797 -1.20000 9.75000 0.9657757878 2.4654583374    0.964  0.601  3.8449  4.153    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.26e-13      0.00 8.144e-01 1.848e-01 1.379e-04 3.790e-05 3.458e-04 -1.000 7.872e-04 3.267 3.612 3.501 3.322 3.208 3.110 2.897 2.878
0.00097797 -1.20000 9.75000 0.9736793041 2.4672340178    0.972  0.646  3.8454  4.113    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-13      0.00 8.129e-01 1.863e-01 1.388e-04 3.813e-05 3.479e-04 -1.000 7.872e-04 3.154 3.493 3.384 3.206 3.094 2.995 2.785 2.766
0.00097797 -1.20000 9.75000 0.9819484949 2.4690567098    0.981  0.699  3.8439  4.058    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-13      0.00 8.113e-01 1.880e-01 1.397e-04 3.837e-05 3.500e-04 -1.000 7.871e-04 3.023 3.363 3.253 3.074 2.961 2.862 2.649 2.630
0.00097797 -1.20000 9.75000 0.9882049561 2.4704124700    0.987  0.743  3.8402  4.002    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -6.92e-13      0.00 8.100e-01 1.892e-01 1.404e-04 3.855e-05 3.516e-04 -1.000 7.872e-04 2.914 3.262 3.149 2.965 2.849 2.748 2.530 2.509
0.00097797 -1.20000 9.75000 0.9907939434 2.4709677408    0.989  0.763  3.8365  3.968    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-13      0.00 8.095e-01 1.897e-01 1.407e-04 3.862e-05 3.523e-04 -1.000 7.872e-04 2.861 3.219 3.103 2.915 2.795 2.692 2.468 2.447
0.00097797 -1.20000 9.75000 0.9949527383 2.4718527419    0.994  0.799  3.8288  3.904    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.79e-13      0.00 8.087e-01 1.905e-01 1.411e-04 3.874e-05 3.533e-04 -1.000 7.872e-04 2.774 3.153 3.031 2.833 2.706 2.597 2.361 2.338
0.00097797 -1.20000 9.75000 0.9980754256 2.4725116846    0.997  0.827  3.8201  3.842    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-12      0.00 8.081e-01 1.911e-01 1.415e-04 3.883e-05 3.541e-04 -1.000 7.873e-04 2.702 3.109 2.978 2.768 2.633 2.518 2.269 2.243
0.00097797 -1.20000 9.75000 0.9999151826 2.4728976912    0.999  0.845  3.8131  3.796    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-12      0.00 8.078e-01 1.914e-01 1.417e-04 3.888e-05 3.546e-04 -1.000 7.873e-04 2.657 3.088 2.950 2.730 2.588 2.468 2.207 2.180
0.00097797 -1.20000 9.75000 1.0000000000 2.4729154477    0.999  0.846  3.8127  3.794    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-12      0.00 8.078e-01 1.915e-01 1.417e-04 3.888e-05 3.546e-04 -1.000 7.873e-04 2.655 3.087 2.949 2.728 2.586 2.466 2.204 2.177
0.00097797 -1.20000 9.75000 1.0014576912 2.4732200742    1.000  0.861  3.8054  3.751    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-12      0.00 8.075e-01 1.917e-01 1.418e-04 3.892e-05 3.549e-04 -1.000 7.902e-04 2.617 3.077 2.930 2.698 2.549 2.423 2.150 2.121
0.00097797 -1.20000 9.75000 1.0026479959 2.4734680674    1.001  0.873  3.7979  3.709    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-12      0.00 8.074e-01 1.919e-01 1.419e-04 3.894e-05 3.551e-04 -1.000 7.926e-04 2.587 3.078 2.922 2.678 2.520 2.389 2.104 2.073
0.00097797 -1.20000 9.75000 1.0035291910 2.4736512235    1.002  0.881  3.7914  3.675    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-12      0.00 8.072e-01 1.920e-01 1.420e-04 3.896e-05 3.553e-04 -1.000 7.942e-04 2.567 3.085 2.921 2.666 2.502 2.366 2.070 2.037
0.00097797 -1.20000 9.75000 1.0042310953 2.4737968497    1.003  0.885  3.7854  3.648    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-12      0.00 8.039e-01 1.953e-01 1.438e-04 3.945e-05 3.597e-04 -1.000 8.334e-04 2.557 3.100 2.928 2.663 2.493 2.352 2.046 2.012
0.00097797 -1.20000 9.75000 1.0050109625 2.4739583767    1.003  0.889  3.7786  3.617    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-12      0.00 7.975e-01 2.016e-01 1.474e-04 4.041e-05 3.682e-04 -1.000 8.716e-04 2.549 3.123 2.941 2.664 2.487 2.341 2.024 1.987
0.00097797 -1.20000 9.75000 1.0057260990 2.4741062435    1.004  0.890  3.7721  3.591    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-12      0.00 7.873e-01 2.118e-01 1.531e-04 4.194e-05 3.819e-04 -1.000 8.842e-04 2.546 3.151 2.959 2.672 2.487 2.336 2.009 1.971
0.00097797 -1.20000 9.75000 1.0063664913 2.4742384505    1.005  0.890  3.7662  3.567    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-12      0.00 7.782e-01 2.209e-01 1.582e-04 4.331e-05 3.940e-04 -1.000 8.861e-04 2.544 3.178 2.977 2.679 2.488 2.333 1.996 1.956
0.00097797 -1.20000 9.75000 1.0069608688 2.4743609849    1.005  0.893  3.7609  3.543    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-12      0.00 7.725e-01 2.266e-01 1.614e-04 4.414e-05 4.014e-04 -1.000 8.860e-04 2.538 3.198 2.989 2.681 2.485 2.326 1.980 1.939
0.00097797 -1.20000 9.75000 1.0075407028 2.4744803609    1.006  0.897  3.7560  3.519    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-12      0.00 7.676e-01 2.315e-01 1.641e-04 4.485e-05 4.078e-04 -1.000 8.939e-04 2.527 3.213 2.996 2.679 2.477 2.315 1.961 1.918
0.00097797 -1.20000 9.75000 1.0081230402 2.4746000934    1.006  0.905  3.7515  3.494    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-12      0.00 7.634e-01 2.357e-01 1.663e-04 4.546e-05 4.132e-04 -1.000 9.215e-04 2.507 3.217 2.992 2.667 2.460 2.295 1.934 1.890
0.00097797 -1.20000 9.75000 1.0088499784 2.4747493337    1.007  0.921  3.7466  3.458    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-12      0.00 7.601e-01 2.389e-01 1.680e-04 4.592e-05 4.173e-04 -1.000 9.721e-04 2.468 3.203 2.971 2.637 2.425 2.256 1.887 1.841
0.00097797 -1.20000 9.75000 1.0095838308 2.4748997428    1.008  0.946  3.7427  3.418    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-12      0.00 7.579e-01 2.411e-01 1.691e-04 4.620e-05 4.198e-04 -1.000 9.231e-04 2.404 3.160 2.922 2.582 2.365 2.193 1.818 1.771
0.00097797 -1.20000 9.75000 1.0097948313 2.4749429425    1.008  0.954  3.7417  3.406    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-12      0.00 7.574e-01 2.417e-01 1.693e-04 4.627e-05 4.204e-04 -1.000 9.065e-04 2.384 3.146 2.906 2.564 2.347 2.174 1.797 1.750
0.00097797 -1.20000 9.75000 1.0102179050 2.4750294991    1.008  0.974  3.7400  3.379    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-12      0.00 7.563e-01 2.427e-01 1.697e-04 4.637e-05 4.213e-04 -1.000 9.720e-04 2.334 3.104 2.862 2.517 2.298 2.125 1.745 1.698
0.00097797 -1.20000 9.75000 1.0110653639 2.4752026302    1.009  1.017  3.7371  3.325    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-12      0.00 7.543e-01 2.447e-01 1.703e-04 4.655e-05 4.228e-04 -1.000 9.773e-04 2.227 3.014 2.766 2.417 2.195 2.019 1.635 1.587
0.00097797 -1.20000 9.75000 1.0117720366 2.4753467444    1.010  1.057  3.7349  3.277    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-12      0.00 7.525e-01 2.465e-01 1.706e-04 4.669e-05 4.239e-04 -1.000 9.836e-04 2.127 2.926 2.675 2.322 2.098 1.921 1.534 1.485
0.00097797 -1.20000 9.75000 1.0125272274 2.4755004974    1.011  1.103  3.7329  3.223    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-12      0.00 7.503e-01 2.487e-01 1.702e-04 4.705e-05 4.248e-04 -1.000 9.839e-04 2.012 2.822 2.568 2.212 1.985 1.807 1.416 1.367
0.00097797 -1.20000 9.75000 1.0131610632 2.4756293397    1.011  1.145  3.7312  3.175    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-12      0.00 7.483e-01 2.508e-01 1.685e-04 4.822e-05 4.254e-04 -1.000 9.833e-04 1.908 2.728 2.471 2.112 1.884 1.705 1.311 1.261
0.00097797 -1.20000 9.75000 1.0138210058 2.4757632920    1.012  1.191  3.7294  3.121    3  0.000  0.515     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-12      0.00 7.460e-01 2.530e-01 1.645e-04 5.196e-05 4.260e-04 -1.000 9.836e-04 1.792 2.622 2.362 2.000 1.771 1.590 1.194 1.143
0.00097797 -1.20000 9.75000 1.0144249201 2.4758856963    1.012  1.237  3.7278  3.070    3  0.000  0.498     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-12      0.00 7.438e-01 2.552e-01 1.592e-04 5.811e-05 4.265e-04 -1.000 9.839e-04 1.678 2.517 2.255 1.890 1.659 1.478 1.079 1.028
0.00097797 -1.20000 9.75000 1.0149803162 2.4759981189    1.013  1.282  3.7262  3.018    3  0.000  0.482     0.00     0.00     0.00     0.00     0.00 -1 -7.17e-12      0.00 7.417e-01 2.573e-01 1.542e-04 6.439e-05 4.269e-04 -1.000 9.840e-04 1.565 2.414 2.149 1.782 1.549 1.367 0.966 0.914
0.00097797 -1.20000 9.75000 1.0154826641 2.4760996817    1.013  1.326  3.7245  2.968    3  0.000  0.470     0.00     0.00     0.00     0.00     0.00 -1 -8.39e-12      0.00 7.400e-01 2.591e-01 1.504e-04 6.919e-05 4.271e-04 -1.000 9.839e-04 1.456 2.314 2.047 1.677 1.442 1.259 0.855 0.803
0.00097797 -1.20000 9.75000 1.0159499645 2.4761940550    1.014  1.369  3.7230  2.918    3  0.000  0.460     0.00     0.00     0.00     0.00     0.00 -1 -9.82e-12      0.00 7.384e-01 2.606e-01 1.475e-04 7.288e-05 4.273e-04 -1.000 9.839e-04 1.347 2.215 1.945 1.572 1.336 1.151 0.745 0.692
0.00097797 -1.20000 9.75000 1.0164114237 2.4762871508    1.014  1.416  3.7212  2.865    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-11      0.00 7.371e-01 2.620e-01 1.452e-04 7.579e-05 4.275e-04 -1.000 9.839e-04 1.230 2.109 1.836 1.460 1.222 1.037 0.627 0.574
0.00097797 -1.20000 9.75000 1.0168222189 2.4763699437    1.014  1.461  3.7194  2.813    3  0.000  0.448     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-11      0.00 7.360e-01 2.631e-01 1.436e-04 7.789e-05 4.276e-04 -1.000 9.840e-04 1.118 2.009 1.732 1.353 1.113 0.926 0.514 0.460
0.00097797 -1.20000 9.75000 1.0171843767 2.4764428703    1.014  1.504  3.7178  2.764    3  0.000  0.444     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-11      0.00 7.352e-01 2.639e-01 1.424e-04 7.938e-05 4.277e-04 -1.000 9.840e-04 1.011 1.913 1.633 1.251 1.009 0.821 0.406 0.351
0.00097797 -1.20000 9.75000 1.0175246000 2.4765113257    1.015  1.547  3.7160  2.713    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-11      0.00 7.346e-01 2.644e-01 1.416e-04 8.040e-05 4.278e-04 -1.000 9.840e-04 0.902 1.816 1.534 1.148 0.904 0.715 0.297 0.241
0.00097797 -1.20000 9.75000 1.0178489685 2.4765765420    1.015  1.592  3.7141  2.661    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-11      0.00 7.342e-01 2.649e-01 1.411e-04 8.113e-05 4.279e-04 -1.000 9.839e-04 0.791 1.718 1.431 1.042 0.796 0.606 0.184 0.128
0.00097797 -1.20000 9.75000 1.0181401968 2.4766350545    1.015  1.635  3.7122  2.610    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-11      0.00 7.339e-01 2.651e-01 1.406e-04 8.163e-05 4.279e-04 -1.000 9.818e-04 0.683 1.623 1.333 0.940 0.692 0.500 0.075 0.019
0.00097797 -1.20000 9.75000 1.0184106827 2.4766893650    1.015  1.678  3.7103  2.559    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-11      0.00 7.337e-01 2.653e-01 1.405e-04 8.187e-05 4.280e-04 -1.000 9.838e-04 0.575 1.528 1.235 0.838 0.588 0.395 -0.033 -0.091
0.00097797 -1.20000 9.75000 1.0186648369 2.4767403661    1.015  1.722  3.7083  2.508    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-11      0.00 7.337e-01 2.653e-01 1.404e-04 8.198e-05 4.280e-04 -1.000 9.840e-04 0.465 1.433 1.136 0.735 0.483 0.288 -0.143 -0.201
0.00097797 -1.20000 9.75000 1.0188902617 2.4767855776    1.015  1.764  3.7063  2.458    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-11      0.00 7.337e-01 2.653e-01 1.404e-04 8.203e-05 4.280e-04 -1.000 9.839e-04 0.360 1.343 1.041 0.637 0.381 0.186 -0.250 -0.308
0.00097797 -1.20000 9.75000 1.0191046000 2.4768285443    1.015  1.807  3.7042  2.407    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-11      0.00 7.337e-01 2.653e-01 1.403e-04 8.206e-05 4.280e-04 -1.000 9.840e-04 0.253 1.252 0.945 0.536 0.278 0.081 -0.358 -0.417
0.00097797 -1.20000 9.75000 1.0193039179 2.4768684813    1.015  1.850  3.7021  2.356    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -5.65e-11      0.00 7.337e-01 2.654e-01 1.403e-04 8.208e-05 4.280e-04 -1.000 9.839e-04 0.146 1.161 0.850 0.436 0.175 -0.024 -0.467 -0.526
0.00097797 -1.20000 9.75000 1.0194802284 2.4769037933    1.015  1.890  3.7001  2.307    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-11      0.00 7.337e-01 2.654e-01 1.403e-04 8.210e-05 4.280e-04 -1.000 9.839e-04 0.045 1.076 0.760 0.341 0.078 -0.123 -0.569 -0.629
0.00097797 -1.20000 9.75000 1.0196505785 2.4769378983    1.015  1.932  3.6980  2.257    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-11      0.00 7.336e-01 2.654e-01 1.403e-04 8.212e-05 4.280e-04 -1.000 9.840e-04 -0.059 0.990 0.669 0.245 -0.021 -0.223 -0.674 -0.735
0.00097797 -1.20000 9.75000 1.0198038816 2.4769685791    1.015  1.972  3.6959  2.208    3  0.000  0.437     0.00     0.00     0.00     0.00     0.00 -1 -8.86e-11      0.00 7.336e-01 2.654e-01 1.403e-04 8.214e-05 4.280e-04 -1.000 9.839e-04 -0.159 0.908 0.582 0.153 -0.116 -0.320 -0.774 -0.836
